Date,Close,Next Day Close,Rendement
2020-05-14 00:00:00-04:00,172.7994842529297,175.31689453125,0.014568389999564665
2020-05-15 00:00:00-04:00,175.31689453125,176.9918975830078,0.009554145116683238
2020-05-18 00:00:00-04:00,176.9918975830078,175.76675415039062,-0.006922031174012386
2020-05-19 00:00:00-04:00,175.76675415039062,178.20472717285156,0.01387050147364583
2020-05-20 00:00:00-04:00,178.20472717285156,176.06430053710938,-0.01201105419423615
2020-05-21 00:00:00-04:00,176.06430053710938,176.14105224609375,0.00043592999120340076
2020-05-22 00:00:00-04:00,176.14105224609375,174.2789764404297,-0.010571503814241335
2020-05-26 00:00:00-04:00,174.2789764404297,174.50933837890625,0.0013217999278031251
2020-05-27 00:00:00-04:00,174.50933837890625,174.11582946777344,-0.002254944719797171
2020-05-28 00:00:00-04:00,174.11582946777344,175.89149475097656,0.01019818409751066
2020-05-29 00:00:00-04:00,175.89149475097656,175.48837280273438,-0.0022918785744183877
2020-06-01 00:00:00-04:00,175.48837280273438,177.48484802246094,0.01137668090392969
2020-06-02 00:00:00-04:00,177.48484802246094,177.9168243408203,0.0024338771628815764
2020-06-03 00:00:00-04:00,177.9168243408203,175.57476806640625,-0.013163770672567661
2020-06-04 00:00:00-04:00,175.57476806640625,179.682861328125,0.023397970602273433
2020-06-05 00:00:00-04:00,179.682861328125,180.7963104248047,0.006196746247525412
2020-06-08 00:00:00-04:00,180.7963104248047,182.1785125732422,0.007645079400070911
2020-06-09 00:00:00-04:00,182.1785125732422,188.93572998046875,0.037091187713534125
2020-06-10 00:00:00-04:00,188.93572998046875,178.79022216796875,-0.05369819574915127
2020-06-11 00:00:00-04:00,178.79022216796875,180.20120239257812,0.007891819851780238
2020-06-12 00:00:00-04:00,180.20120239257812,181.35304260253906,0.006391967393489367
2020-06-15 00:00:00-04:00,181.35304260253906,185.79708862304688,0.024504943268294485
2020-06-16 00:00:00-04:00,185.79708862304688,186.44017028808594,0.003461204208338131
2020-06-17 00:00:00-04:00,186.44017028808594,188.43670654296875,0.010708723617865077
2020-06-18 00:00:00-04:00,188.43670654296875,187.31369018554688,-0.005959647555004345
2020-06-19 00:00:00-04:00,187.31369018554688,192.51605224609375,0.027773528220994333
2020-06-22 00:00:00-04:00,192.51605224609375,193.8021697998047,0.006680573067574075
2020-06-23 00:00:00-04:00,193.8021697998047,189.89566040039062,-0.02015720155996932
2020-06-24 00:00:00-04:00,189.89566040039062,192.29522705078125,0.012636237422862608
2020-06-25 00:00:00-04:00,192.29522705078125,188.44627380371094,-0.020015854299149517
2020-06-26 00:00:00-04:00,188.44627380371094,190.4715576171875,0.010747274396023
2020-06-29 00:00:00-04:00,190.4715576171875,195.33792114257812,0.02554902992483063
2020-06-30 00:00:00-04:00,195.33792114257812,196.48019409179688,0.005847676388370076
2020-07-01 00:00:00-04:00,196.48019409179688,197.97752380371094,0.007620766657093691
2020-07-02 00:00:00-04:00,197.97752380371094,202.2392120361328,0.02152612150380877
2020-07-06 00:00:00-04:00,202.2392120361328,199.88763427734375,-0.011627704316653097
2020-07-07 00:00:00-04:00,199.88763427734375,204.28370666503906,0.021992718076775924
2020-07-08 00:00:00-04:00,204.28370666503906,205.71389770507812,0.007001003963493404
2020-07-09 00:00:00-04:00,205.71389770507812,205.0899658203125,-0.0030330079383364046
2020-07-10 00:00:00-04:00,205.0899658203125,198.75498962402344,-0.030888767136659372
2020-07-13 00:00:00-04:00,198.75498962402344,199.98365783691406,0.006181823234802032
2020-07-14 00:00:00-04:00,199.98365783691406,199.68606567382812,-0.00148808240785666
2020-07-15 00:00:00-04:00,199.68606567382812,195.73150634765625,-0.019803882222965644
2020-07-16 00:00:00-04:00,195.73150634765625,194.7332763671875,-0.005099996413943212
2020-07-17 00:00:00-04:00,194.7332763671875,203.1031036376953,0.04298098109706599
2020-07-20 00:00:00-04:00,203.1031036376953,200.36753845214844,-0.01346884974454503
2020-07-21 00:00:00-04:00,200.36753845214844,203.24703979492188,0.01437109706002161
2020-07-22 00:00:00-04:00,203.24703979492188,194.4069366455078,-0.04349437590005644
2020-07-23 00:00:00-04:00,194.4069366455078,193.21670532226562,-0.006122370650860674
2020-07-24 00:00:00-04:00,193.21670532226562,195.66433715820312,0.012667806501798596
2020-07-27 00:00:00-04:00,195.66433715820312,193.90777587890625,-0.008977421766321263
2020-07-28 00:00:00-04:00,193.90777587890625,195.86590576171875,0.010098253532830656
2020-07-29 00:00:00-04:00,195.86590576171875,195.71231079101562,-0.0007841843127613104
2020-07-30 00:00:00-04:00,195.71231079101562,196.7777557373047,0.005443934221525593
2020-07-31 00:00:00-04:00,196.7777557373047,207.84474182128906,0.0562410422993066
2020-08-03 00:00:00-04:00,207.84474182128906,204.72523498535156,-0.015008832114789521
2020-08-04 00:00:00-04:00,204.72523498535156,204.3892822265625,-0.0016409933968965795
2020-08-05 00:00:00-04:00,204.3892822265625,207.662353515625,0.016013908622832525
